,체력,공격,방어,스피드,특수공격,특수방어,점수,승률,포켓몬_번호,사용한_기술의_위력,결과
14224,59,31,10,20,37,21,86.0,74.0,694,72,1
14225,95,32,19,14,37,21,91.0,63.0,581,53,1
14226,86,30,39,37,27,38,52.0,17.0,225,40,0
14227,91,47,28,17,40,31,7.0,94.0,1004,76,1
14228,61,41,34,27,20,12,39.0,68.0,897,91,1
14229,39,33,26,37,15,11,3.0,59.0,826,85,1
14230,71,20,10,24,29,29,5.0,16.0,976,30,0
14231,36,44,34,25,30,30,47.0,46.0,676,27,0
14232,25,39,10,34,25,32,63.0,33.0,1021,37,0
14233,47,47,26,37,36,16,86.0,65.0,649,65,1
14234,77,33,19,40,25,10,94.0,65.0,293,83,1
14235,53,24,27,28,20,37,37.0,15.0,970,37,0
14236,72,31,20,35,11,13,22.0,57.0,581,91,1
14237,27,37,28,27,26,13,60.0,41.0,251,3,0
14238,49,21,29,13,12,25,76.0,50.0,939,88,1
14239,67,35,34,11,38,26,35.0,28.0,67,49,0
14240,53,27,20,16,40,18,63.0,99.0,109,78,1
14241,72,23,11,21,36,36,5.0,17.0,343,0,0
14242,49,46,29,25,15,21,53.0,8.0,649,44,0
14243,99,32,12,39,23,12,46.0,70.0,480,95,1
14244,89,27,28,20,36,18,13.0,21.0,352,5,0
14245,74,45,30,18,11,33,28.0,41.0,361,5,0
14246,63,39,21,15,33,16,29.0,77.0,241,84,1
14247,66,50,28,18,13,34,0.0,73.0,510,62,1
14248,55,20,16,35,35,11,0.0,58.0,688,86,1
14249,94,28,32,24,17,37,97.0,32.0,97,19,0
14250,98,43,21,20,21,11,53.0,76.0,131,92,1
14251,69,42,22,16,39,32,31.0,50.0,357,93,1
14252,44,46,36,12,24,29,26.0,25.0,854,44,0
14253,65,48,20,15,15,29,13.0,8.0,261,42,0
14254,78,45,16,19,36,23,20.0,14.0,914,7,0
14255,77,31,38,25,35,11,92.0,58.0,496,63,1
14256,67,27,30,39,15,24,31.0,22.0,334,13,0
14257,94,35,31,16,10,15,5.0,9.0,41,22,0
14258,30,30,17,31,14,10,8.0,82.0,428,87,1
14259,76,22,21,25,13,22,6.0,57.0,936,79,1
14260,99,46,40,35,35,14,70.0,35.0,271,45,0
14261,90,24,20,34,15,31,11.0,0.0,4,0,0
14262,86,24,31,40,37,29,79.0,65.0,953,90,1
14263,57,47,19,16,20,12,23.0,60.0,788,85,1
14264,67,22,39,17,24,34,72.0,44.0,569,25,0
14265,55,20,29,11,27,18,27.0,63.0,930,66,1
14266,80,47,28,16,36,37,83.0,38.0,958,18,0
14267,49,34,17,38,17,31,57.0,11.0,881,17,0
14268,53,37,16,29,35,18,33.0,86.0,364,57,1
14269,80,21,22,17,14,15,86.0,54.0,698,70,1
14270,21,37,36,40,21,25,17.0,84.0,251,94,1
14271,43,20,28,34,32,23,31.0,7.0,805,41,0
14272,66,22,18,11,26,12,3.0,77.0,241,83,1
14273,53,39,27,11,21,17,47.0,2.0,697,17,0
14274,77,27,22,12,22,31,77.0,57.0,817,65,1
14275,50,48,38,34,22,26,49.0,4.0,697,47,0
14276,69,30,16,26,27,29,40.0,10.0,157,23,0
14277,30,27,36,28,35,29,84.0,13.0,635,0,0
14278,81,33,34,16,26,37,4.0,43.0,703,41,0
14279,50,25,10,33,22,16,84.0,96.0,578,100,1
14280,51,34,21,36,35,14,17.0,67.0,597,51,1
14281,95,36,13,30,33,36,61.0,100.0,879,57,1
14282,66,32,10,19,13,13,23.0,3.0,296,27,0
14283,52,35,15,25,33,34,40.0,44.0,107,22,0
14284,91,45,16,21,35,10,18.0,20.0,162,30,0
14285,55,21,22,21,34,23,42.0,80.0,518,70,1
14286,79,49,22,16,31,13,97.0,58.0,289,97,1
14287,93,31,16,27,35,19,65.0,61.0,162,63,1
14288,92,50,27,16,10,21,1.0,85.0,707,52,1
14289,90,45,21,39,30,36,4.0,55.0,268,69,1
14290,75,37,14,39,37,12,92.0,26.0,276,8,0
14291,43,46,16,35,14,35,20.0,24.0,597,24,0
14292,82,41,31,11,20,22,21.0,45.0,730,17,0
14293,83,47,22,23,22,35,96.0,69.0,446,85,1
14294,99,47,23,15,39,14,85.0,95.0,503,100,1
14295,80,39,20,27,23,23,66.0,71.0,364,74,1
14296,82,37,14,32,19,22,78.0,41.0,918,28,0
14297,66,28,26,14,31,40,27.0,100.0,577,52,1
14298,88,47,28,13,36,27,3.0,17.0,917,20,0
14299,79,20,22,36,35,28,91.0,11.0,738,18,0
14300,88,28,37,10,37,33,36.0,82.0,504,83,1
14301,62,50,28,34,16,34,6.0,40.0,826,13,0
14302,88,31,32,10,40,21,96.0,1.0,334,9,0
14303,98,23,13,25,27,26,68.0,47.0,858,20,0
14304,66,46,20,37,29,15,45.0,73.0,196,50,1
14305,49,25,31,19,25,20,58.0,36.0,150,16,0
14306,35,32,18,37,31,37,60.0,20.0,260,28,0
14307,93,46,21,15,28,13,84.0,59.0,95,91,1
14308,31,43,38,27,36,26,42.0,95.0,493,68,1
14309,20,38,24,34,31,38,27.0,7.0,410,10,0
14310,93,45,33,19,39,13,8.0,22.0,463,4,0
14311,51,39,12,31,30,28,30.0,21.0,190,1,0
14312,37,28,29,33,15,37,59.0,56.0,333,61,1
14313,58,43,14,23,36,26,67.0,94.0,49,82,1
14314,43,45,23,16,15,29,25.0,34.0,289,2,0
14315,66,21,21,38,21,34,17.0,9.0,80,33,0
14316,58,36,23,38,26,23,62.0,20.0,281,13,0
14317,90,39,21,39,35,14,34.0,26.0,496,15,0
14318,56,47,23,35,39,32,28.0,76.0,891,81,1
14319,90,30,16,21,20,31,72.0,72.0,28,87,1
14320,68,43,21,18,39,26,80.0,6.0,464,37,0
14321,30,36,18,17,23,10,85.0,91.0,611,63,1
14322,47,47,20,25,35,10,23.0,0.0,752,17,0
14323,49,20,15,21,37,18,59.0,50.0,151,66,1
14324,55,48,28,35,21,31,62.0,2.0,775,9,0
14325,73,20,32,39,39,34,35.0,13.0,258,34,0
14326,22,47,26,15,36,15,97.0,76.0,604,79,1
14327,59,43,40,29,29,37,20.0,45.0,835,10,0
14328,85,23,40,39,35,27,67.0,61.0,942,59,1
14329,88,50,15,30,18,22,96.0,89.0,815,58,1
14330,79,37,30,17,34,14,62.0,37.0,729,32,0
14331,49,37,13,35,19,18,34.0,44.0,921,31,0
14332,73,35,24,29,18,12,49.0,59.0,775,99,1
14333,98,35,23,22,19,32,79.0,14.0,275,11,0
14334,32,43,26,27,25,15,10.0,88.0,91,56,1
14335,24,41,37,11,23,14,10.0,1.0,5,45,0
14336,45,22,15,35,29,22,8.0,47.0,893,5,0
14337,76,44,30,34,12,33,90.0,57.0,402,72,1
14338,22,44,37,22,31,20,36.0,33.0,829,6,0
14339,85,38,10,34,24,25,86.0,76.0,68,61,1
14340,89,43,18,14,39,14,45.0,36.0,60,32,0
14341,89,41,38,37,28,27,45.0,78.0,231,63,1
14342,83,49,27,40,35,21,64.0,93.0,399,74,1
14343,84,22,35,36,34,22,15.0,57.0,138,54,1
14344,43,47,24,16,29,26,9.0,69.0,288,86,1
14345,93,34,19,20,22,36,37.0,97.0,89,77,1
14346,20,43,16,22,22,33,73.0,85.0,1024,65,1
14347,83,37,23,34,40,17,54.0,55.0,779,81,1
14348,97,29,33,22,30,38,24.0,67.0,826,52,1
14349,52,25,25,27,15,31,58.0,10.0,32,1,0
14350,61,31,19,14,22,27,100.0,98.0,987,55,1
14351,44,48,27,13,16,36,82.0,68.0,1002,62,1
14352,99,22,27,40,22,30,9.0,9.0,1004,48,0
14353,65,38,10,39,38,14,25.0,50.0,558,63,1
14354,89,47,29,30,22,23,39.0,93.0,800,51,1
14355,61,48,38,29,23,27,39.0,85.0,657,65,1
14356,48,45,32,12,13,35,57.0,29.0,52,21,0
14357,97,38,18,17,37,40,27.0,33.0,1013,13,0
14358,22,20,35,14,16,10,61.0,20.0,951,9,0
14359,78,48,40,18,36,40,39.0,93.0,663,94,1
14360,96,28,12,14,19,32,64.0,40.0,105,34,0
14361,96,38,20,14,28,32,64.0,77.0,595,100,1
14362,38,31,33,18,35,17,6.0,13.0,477,42,0
14363,35,36,24,28,33,25,86.0,95.0,756,91,1
14364,53,46,23,35,31,16,66.0,8.0,356,35,0
14365,77,31,36,28,23,26,24.0,18.0,513,3,0
14366,54,30,10,17,19,12,41.0,37.0,136,1,0
14367,26,22,12,20,24,37,25.0,54.0,65,73,1
14368,26,37,24,36,21,26,1.0,100.0,127,56,1
14369,24,20,10,30,21,18,25.0,2.0,1003,30,0
14370,98,42,34,35,33,11,63.0,69.0,645,51,1
14371,71,25,10,33,18,37,22.0,51.0,732,55,1
14372,20,49,25,38,33,17,56.0,48.0,437,37,0
14373,38,31,37,20,13,24,38.0,95.0,225,66,1
14374,43,35,25,26,26,37,30.0,96.0,245,65,1
14375,60,27,38,14,32,29,94.0,72.0,63,78,1
14376,34,37,15,15,14,26,20.0,73.0,338,89,1
14377,26,38,12,10,11,21,46.0,0.0,521,36,0
14378,22,26,25,21,29,17,25.0,52.0,326,79,1
14379,66,25,11,16,35,33,74.0,69.0,794,100,1
14380,55,42,30,14,17,13,19.0,69.0,954,91,1
14381,22,35,32,35,16,15,65.0,71.0,325,58,1
14382,57,28,35,20,27,12,70.0,7.0,29,8,0
14383,56,32,18,37,24,28,7.0,39.0,559,29,0
14384,42,49,35,34,15,16,60.0,6.0,69,4,0
14385,56,29,20,11,35,22,15.0,77.0,1011,85,1
14386,88,48,37,38,36,14,43.0,78.0,799,53,1
14387,42,42,13,24,37,15,82.0,40.0,814,18,0
14388,85,34,10,30,27,28,6.0,5.0,933,3,0
14389,100,40,10,23,20,31,18.0,29.0,204,36,0
14390,100,20,22,33,18,12,85.0,5.0,762,27,0
14391,88,45,34,17,24,34,39.0,88.0,716,56,1
14392,48,44,27,31,35,23,0.0,99.0,751,99,1
14393,92,44,15,26,17,24,10.0,59.0,791,80,1
14394,56,23,35,33,14,19,23.0,83.0,83,93,1
14395,75,26,14,13,39,18,47.0,85.0,67,99,1
14396,42,46,29,25,36,40,83.0,75.0,875,89,1
14397,33,40,12,35,28,26,0.0,35.0,511,34,0
14398,56,26,21,12,38,15,69.0,10.0,679,30,0
14399,64,21,27,39,16,27,10.0,23.0,673,19,0
14400,47,29,31,37,30,16,19.0,68.0,553,93,1
14401,67,38,21,17,11,17,98.0,1.0,992,11,0
14402,41,49,26,30,23,40,87.0,90.0,936,84,1
14403,44,36,25,14,21,30,62.0,24.0,924,45,0
14404,39,44,22,33,28,25,79.0,10.0,991,18,0
14405,100,29,30,15,36,24,43.0,6.0,383,39,0
14406,93,40,14,11,35,29,66.0,8.0,539,0,0
14407,77,40,13,32,17,23,14.0,91.0,923,66,1
14408,72,38,38,37,35,38,0.0,60.0,806,91,1
14409,52,36,17,20,37,14,65.0,1.0,493,12,0
14410,33,47,26,20,31,37,22.0,26.0,65,2,0
14411,34,39,30,25,33,21,69.0,2.0,911,49,0
14412,76,38,32,14,11,24,44.0,94.0,296,89,1
14413,26,33,40,29,13,13,34.0,20.0,1003,10,0
14414,95,28,24,10,28,13,70.0,80.0,876,97,1
14415,53,42,35,19,20,18,32.0,39.0,279,38,0
14416,24,46,25,26,39,30,67.0,98.0,677,60,1
14417,88,47,24,34,19,33,83.0,37.0,869,39,0
14418,23,33,26,40,12,20,55.0,72.0,580,93,1
14419,62,33,22,32,38,35,86.0,12.0,387,46,0
14420,43,31,28,21,26,12,5.0,77.0,170,97,1
14421,42,28,37,21,30,27,97.0,68.0,234,77,1
14422,79,30,22,37,21,22,77.0,75.0,870,93,1
14423,68,20,27,30,10,16,10.0,18.0,901,6,0
14424,59,20,35,29,34,11,90.0,91.0,958,97,1
14425,63,27,11,10,34,15,37.0,2.0,607,31,0
14426,25,31,10,22,19,33,96.0,14.0,323,20,0
14427,85,21,15,20,35,17,22.0,10.0,25,14,0
14428,84,35,28,28,36,31,70.0,56.0,628,95,1
14429,52,35,34,10,34,28,18.0,36.0,1,39,0
14430,42,36,30,11,22,13,82.0,41.0,399,12,0
14431,65,31,38,32,16,24,78.0,88.0,256,86,1
14432,100,38,34,17,30,11,11.0,53.0,846,94,1
14433,50,23,35,16,26,18,25.0,21.0,567,32,0
14434,75,26,30,25,16,19,54.0,13.0,992,1,0
14435,87,31,27,33,11,10,26.0,2.0,702,43,0
14436,70,29,13,38,15,39,37.0,61.0,619,50,1
14437,90,40,27,23,11,27,17.0,37.0,467,33,0
14438,43,45,19,11,34,35,37.0,51.0,172,60,1
14439,95,33,11,30,27,15,93.0,6.0,338,0,0
14440,27,23,40,35,21,31,81.0,46.0,658,19,0
14441,80,42,28,35,29,15,40.0,3.0,184,9,0
14442,20,24,19,25,39,25,86.0,62.0,662,89,1
14443,57,23,28,34,13,22,53.0,94.0,1021,59,1
14444,86,20,32,11,38,27,40.0,79.0,18,51,1
14445,27,36,40,38,10,20,64.0,63.0,116,72,1
14446,25,44,35,15,34,35,94.0,78.0,926,57,1
14447,67,44,26,23,17,24,85.0,60.0,424,89,1
14448,48,43,13,30,25,31,8.0,8.0,650,12,0
14449,41,38,38,33,16,37,86.0,18.0,891,0,0
14450,72,24,24,21,17,22,52.0,18.0,616,14,0
14451,25,33,18,24,19,11,15.0,19.0,647,18,0
14452,83,40,28,15,16,37,8.0,97.0,963,80,1
14453,43,35,17,18,14,22,53.0,12.0,312,23,0
14454,88,20,16,12,10,31,62.0,50.0,260,65,1
14455,97,26,39,37,37,32,26.0,81.0,770,75,1
14456,35,44,36,29,24,21,59.0,98.0,824,60,1
14457,100,31,26,15,35,28,4.0,14.0,442,8,0
14458,29,36,23,35,33,11,1.0,71.0,819,54,1
14459,22,32,13,15,27,24,30.0,96.0,518,79,1
14460,30,49,32,39,16,13,64.0,12.0,37,45,0
14461,81,26,25,28,12,13,53.0,2.0,75,3,0
14462,45,21,30,17,24,18,37.0,2.0,957,30,0
14463,86,23,40,32,29,35,52.0,30.0,390,38,0
14464,69,30,12,10,12,19,75.0,10.0,456,23,0
14465,50,39,21,15,30,11,87.0,26.0,249,34,0
14466,40,44,40,27,40,34,73.0,88.0,170,80,1
14467,85,50,12,19,25,23,91.0,1.0,594,42,0
14468,81,44,17,33,40,37,5.0,10.0,161,19,0
14469,28,39,13,39,12,29,84.0,76.0,928,60,1
14470,56,42,21,22,31,18,83.0,69.0,525,70,1
14471,31,33,21,18,13,32,82.0,10.0,190,8,0
14472,95,35,19,32,25,33,37.0,20.0,45,31,0
14473,44,23,13,19,20,11,11.0,60.0,704,84,1
14474,62,28,27,40,12,36,35.0,42.0,478,1,0
14475,71,39,11,11,22,10,69.0,84.0,830,61,1
14476,40,21,16,24,32,32,34.0,39.0,1019,37,0
14477,87,48,32,32,13,34,89.0,60.0,673,53,1
14478,48,42,20,17,37,10,33.0,97.0,860,75,1
14479,67,43,37,33,34,34,25.0,72.0,555,63,1
14480,43,33,22,28,33,26,17.0,39.0,954,36,0
14481,26,28,39,14,30,13,29.0,10.0,701,4,0
14482,65,43,34,14,25,14,92.0,24.0,653,28,0
14483,37,48,12,39,20,16,31.0,100.0,757,77,1
14484,78,36,39,15,20,31,28.0,32.0,78,24,0
14485,35,34,19,15,15,21,58.0,72.0,366,63,1
14486,22,49,15,35,15,27,36.0,81.0,883,76,1
14487,88,30,22,27,38,20,1.0,80.0,269,99,1
14488,94,27,10,15,33,22,44.0,74.0,591,80,1
14489,27,49,19,29,27,14,52.0,27.0,925,35,0
14490,91,46,10,37,40,29,96.0,99.0,713,100,1
14491,65,27,40,35,21,35,84.0,87.0,766,91,1
14492,62,49,34,29,39,37,84.0,48.0,945,40,0
14493,95,38,11,34,26,36,91.0,93.0,182,84,1
14494,97,32,22,24,25,36,65.0,86.0,86,97,1
14495,40,48,18,26,12,28,76.0,94.0,222,97,1
14496,90,27,22,26,34,28,10.0,41.0,568,22,0
14497,31,36,12,23,40,17,87.0,98.0,837,67,1
14498,61,22,29,32,32,37,49.0,51.0,988,95,1
14499,31,35,32,25,13,35,15.0,22.0,886,29,0
14500,58,20,35,20,30,37,63.0,56.0,634,87,1
14501,29,31,12,23,39,30,86.0,13.0,960,15,0
14502,47,31,34,14,27,30,49.0,0.0,797,14,0
14503,33,29,26,35,22,22,73.0,67.0,588,79,1
14504,76,46,37,18,19,29,82.0,2.0,26,31,0
14505,65,48,23,12,26,17,28.0,77.0,745,82,1
14506,55,26,18,32,19,17,7.0,25.0,254,19,0
14507,54,42,20,19,24,12,22.0,64.0,992,94,1
14508,86,39,29,19,36,21,33.0,56.0,35,88,1
14509,51,31,33,17,32,13,59.0,0.0,896,24,0
14510,28,33,17,38,26,37,54.0,54.0,74,53,1
14511,45,24,16,36,20,20,73.0,16.0,610,3,0
14512,27,29,14,13,20,37,83.0,27.0,399,14,0
14513,85,49,14,23,32,15,52.0,68.0,967,60,1
14514,61,21,25,27,24,31,83.0,69.0,34,62,1
14515,34,32,31,38,10,32,74.0,69.0,812,75,1
14516,82,39,28,28,31,38,35.0,96.0,965,97,1
14517,55,42,14,17,21,12,41.0,70.0,690,86,1
14518,44,48,14,30,12,29,32.0,19.0,812,6,0
14519,86,25,40,40,30,33,8.0,18.0,607,8,0
14520,75,23,25,38,37,16,38.0,3.0,346,36,0
14521,65,47,20,35,35,18,34.0,59.0,740,95,1
14522,61,38,12,24,18,32,46.0,36.0,174,43,0
14523,43,39,31,32,32,23,52.0,92.0,1007,70,1
14524,31,29,14,29,21,28,95.0,17.0,166,41,0
14525,37,43,19,32,35,35,63.0,40.0,652,4,0
14526,89,50,11,20,24,40,10.0,12.0,618,4,0
14527,29,47,34,22,14,38,8.0,98.0,420,82,1
14528,67,42,33,36,28,12,75.0,40.0,316,15,0
14529,67,22,38,13,20,38,50.0,11.0,628,23,0
14530,44,46,32,36,24,32,53.0,10.0,473,17,0
14531,25,20,38,28,15,38,87.0,12.0,138,26,0
14532,74,45,35,39,33,38,97.0,73.0,699,70,1
14533,96,32,18,34,31,26,77.0,25.0,387,34,0
14534,29,40,22,32,18,14,91.0,18.0,200,46,0
14535,44,37,24,24,38,17,40.0,60.0,186,61,1
14536,67,49,17,18,30,40,28.0,100.0,799,83,1
14537,86,26,17,14,20,12,23.0,55.0,568,91,1
14538,36,21,39,21,11,12,37.0,79.0,898,98,1
14539,48,39,16,36,17,25,33.0,64.0,376,73,1
14540,80,39,32,40,22,29,63.0,22.0,70,34,0
14541,95,44,35,13,40,40,13.0,64.0,4,77,1
14542,61,49,35,36,32,31,84.0,88.0,958,82,1
14543,74,50,37,26,14,13,26.0,96.0,842,99,1
14544,77,47,36,11,14,13,5.0,77.0,441,60,1
14545,82,27,27,20,36,32,23.0,98.0,335,86,1
14546,87,42,16,19,20,32,77.0,74.0,857,66,1
14547,43,45,39,32,14,30,6.0,69.0,901,91,1
14548,97,39,19,21,13,22,16.0,78.0,560,75,1
14549,69,27,13,24,34,31,77.0,10.0,212,42,0
14550,34,31,10,16,24,18,72.0,37.0,250,1,0
14551,74,22,28,40,28,19,31.0,66.0,606,63,1
14552,20,20,17,26,10,10,32.0,27.0,611,27,0
14553,28,26,15,29,29,36,76.0,42.0,596,35,0
14554,70,42,28,35,25,22,29.0,25.0,951,20,0
14555,21,31,31,14,33,11,77.0,28.0,985,33,0
14556,82,38,23,11,20,27,53.0,86.0,478,81,1
14557,95,27,17,35,31,36,86.0,55.0,640,83,1
14558,71,42,20,23,10,30,62.0,24.0,339,12,0
14559,23,31,29,12,17,12,54.0,99.0,630,73,1
14560,88,29,36,28,39,23,16.0,78.0,77,82,1
14561,55,27,16,26,16,38,30.0,60.0,173,64,1
14562,30,37,34,30,34,18,24.0,18.0,811,49,0
14563,66,39,30,34,34,19,19.0,1.0,708,0,0
14564,96,37,26,34,31,23,58.0,66.0,461,50,1
14565,40,31,30,15,12,37,65.0,81.0,549,54,1
14566,26,42,11,13,24,23,91.0,96.0,844,82,1
14567,36,22,26,22,21,31,18.0,90.0,377,68,1
14568,86,48,10,33,16,33,57.0,5.0,804,40,0
14569,64,49,18,35,21,15,0.0,14.0,970,25,0
14570,24,41,36,23,22,28,54.0,55.0,655,56,1
14571,31,48,10,10,37,40,15.0,46.0,701,40,0
14572,51,32,34,16,10,18,26.0,48.0,998,4,0
14573,100,35,27,20,34,29,40.0,73.0,353,65,1
14574,35,38,38,14,35,16,13.0,8.0,463,33,0
14575,80,38,35,40,27,31,91.0,41.0,432,45,0
14576,98,25,29,23,30,35,33.0,61.0,483,87,1
14577,85,25,30,31,15,23,32.0,28.0,753,42,0
14578,92,31,26,30,27,12,44.0,58.0,186,63,1
14579,38,32,31,12,23,12,1.0,93.0,132,99,1
14580,46,31,17,12,30,18,74.0,88.0,203,57,1
14581,60,40,21,34,29,22,20.0,27.0,816,16,0
14582,27,34,33,24,17,15,78.0,96.0,946,53,1
14583,90,27,31,30,37,12,27.0,80.0,464,88,1
14584,30,21,38,10,19,38,69.0,43.0,498,30,0
14585,82,37,29,33,10,19,4.0,83.0,185,88,1
14586,94,27,22,16,35,16,69.0,38.0,190,5,0
14587,22,46,32,33,12,11,3.0,25.0,617,22,0
14588,70,20,30,19,12,11,76.0,6.0,471,24,0
14589,47,26,11,16,24,29,10.0,97.0,425,74,1
14590,20,26,21,26,10,14,96.0,33.0,192,27,0
14591,95,39,35,27,38,33,4.0,70.0,452,64,1
14592,42,35,13,33,11,38,5.0,49.0,888,47,0
14593,41,21,27,28,33,24,5.0,96.0,483,54,1
14594,64,38,17,31,39,11,8.0,93.0,736,57,1
14595,40,25,35,12,37,38,58.0,15.0,748,46,0
14596,64,39,32,40,18,11,22.0,0.0,620,42,0
14597,36,47,21,35,23,15,91.0,74.0,956,82,1
14598,98,36,34,36,33,21,73.0,1.0,830,35,0
14599,52,48,23,31,24,38,4.0,9.0,109,22,0
14600,35,32,39,38,19,37,5.0,26.0,515,48,0
14601,94,30,23,20,26,29,68.0,56.0,360,90,1
14602,64,45,15,15,20,22,64.0,56.0,911,96,1
14603,66,40,27,32,25,10,14.0,97.0,500,93,1
14604,36,46,14,24,38,16,100.0,12.0,1002,14,0
14605,26,47,16,38,19,30,86.0,12.0,294,44,0
14606,43,42,34,27,28,25,82.0,73.0,662,91,1
14607,88,36,23,15,22,22,55.0,73.0,302,56,1
14608,84,34,27,14,27,18,64.0,45.0,797,19,0
14609,55,41,13,15,40,13,10.0,86.0,485,97,1
14610,82,30,37,21,22,11,90.0,72.0,694,100,1
14611,32,31,26,25,13,33,39.0,60.0,448,78,1
14612,50,22,32,38,37,28,0.0,15.0,761,41,0
14613,86,24,26,31,23,36,76.0,28.0,632,27,0
14614,99,28,17,25,19,34,95.0,2.0,606,37,0
14615,46,36,27,30,25,30,14.0,86.0,500,61,1
14616,68,27,10,12,26,31,72.0,85.0,764,70,1
14617,98,48,22,27,21,38,62.0,50.0,418,74,1
14618,90,27,39,37,38,31,29.0,40.0,123,2,0
14619,42,34,24,30,22,35,58.0,97.0,42,65,1
14620,94,38,23,32,13,25,36.0,71.0,193,63,1
14621,44,31,20,23,33,35,90.0,75.0,419,93,1
14622,64,31,39,20,31,33,19.0,96.0,709,97,1
14623,95,23,16,32,24,26,13.0,20.0,553,27,0
14624,43,40,14,38,27,16,40.0,85.0,492,79,1
14625,62,27,21,37,10,26,57.0,83.0,315,95,1
14626,97,46,23,27,37,36,52.0,64.0,80,97,1
14627,25,34,36,19,20,15,72.0,55.0,669,74,1
14628,43,24,22,30,23,39,88.0,19.0,43,18,0
14629,59,25,21,11,25,27,73.0,84.0,146,77,1
14630,72,44,14,25,37,22,89.0,87.0,130,79,1
14631,87,26,37,10,20,16,95.0,38.0,969,27,0
14632,76,48,17,10,20,36,93.0,49.0,338,35,0
14633,99,21,30,25,22,17,48.0,14.0,77,8,0
14634,65,20,34,16,25,33,89.0,46.0,483,48,0
14635,50,36,25,36,24,26,96.0,85.0,22,70,1
14636,63,41,16,22,12,29,41.0,81.0,630,73,1
14637,58,43,18,25,10,34,70.0,48.0,992,38,0
14638,47,22,34,26,23,19,76.0,0.0,763,31,0
14639,28,38,24,10,32,10,30.0,68.0,106,54,1
14640,97,32,36,21,22,25,38.0,90.0,819,59,1
14641,88,36,10,25,30,12,70.0,88.0,68,93,1
14642,83,38,16,12,14,20,58.0,99.0,940,57,1
14643,79,29,12,25,33,34,90.0,33.0,366,29,0
14644,48,24,34,26,29,28,32.0,6.0,547,30,0
14645,31,30,26,38,25,19,97.0,63.0,5,83,1
14646,53,20,34,13,25,26,21.0,64.0,114,79,1
14647,32,22,12,40,31,17,76.0,87.0,127,59,1
14648,31,28,24,10,23,40,33.0,81.0,118,91,1
14649,28,28,12,27,16,15,56.0,80.0,858,60,1
14650,43,23,36,25,15,36,77.0,62.0,345,91,1
14651,21,49,34,11,24,35,68.0,11.0,724,13,0
14652,54,38,10,16,37,12,14.0,39.0,758,25,0
14653,72,21,29,24,12,33,32.0,61.0,748,84,1
14654,60,49,33,17,12,31,81.0,91.0,1000,90,1
14655,47,23,37,15,35,37,48.0,83.0,230,75,1
14656,95,24,19,12,34,21,70.0,89.0,164,69,1
14657,77,36,10,18,25,14,86.0,5.0,576,20,0
14658,51,33,19,30,33,16,22.0,21.0,29,26,0
14659,96,30,33,16,32,26,9.0,81.0,1005,65,1
14660,57,31,36,16,34,39,88.0,20.0,397,19,0
14661,44,43,37,37,40,33,93.0,89.0,901,74,1
14662,88,33,18,22,29,14,46.0,20.0,47,27,0
14663,63,29,32,16,20,21,29.0,87.0,265,69,1
14664,87,30,30,38,16,27,26.0,27.0,240,43,0
14665,63,22,40,17,27,23,28.0,25.0,968,1,0
14666,40,35,28,34,21,32,14.0,29.0,593,31,0
14667,28,45,18,39,23,10,84.0,3.0,408,2,0
14668,78,40,38,40,22,21,40.0,78.0,719,78,1
14669,56,30,20,29,19,28,65.0,65.0,277,50,1
14670,38,24,25,13,17,17,12.0,91.0,589,62,1
14671,43,29,20,28,22,29,28.0,74.0,548,87,1
14672,28,28,36,20,19,40,28.0,36.0,617,9,0
14673,74,20,16,21,27,39,39.0,58.0,183,98,1
14674,52,46,31,31,11,25,6.0,48.0,485,30,0
14675,98,45,19,27,22,40,1.0,53.0,702,81,1
14676,54,21,17,34,23,10,96.0,21.0,843,16,0
14677,21,30,17,10,37,34,31.0,45.0,5,7,0
14678,41,41,32,35,19,13,83.0,3.0,718,44,0
14679,21,24,26,28,12,16,98.0,44.0,87,3,0
14680,74,44,29,28,24,40,30.0,22.0,265,30,0
14681,29,41,27,16,35,11,0.0,85.0,245,95,1
14682,74,27,24,33,36,30,8.0,54.0,565,66,1
14683,39,37,15,37,20,21,92.0,23.0,95,29,0
14684,20,30,20,32,36,37,1.0,20.0,640,24,0
14685,38,34,33,36,20,22,12.0,81.0,732,87,1
14686,32,25,30,24,22,37,0.0,12.0,354,10,0
14687,22,26,18,31,18,13,6.0,1.0,853,29,0
14688,35,30,32,11,18,28,44.0,92.0,550,92,1
14689,34,32,13,38,35,24,97.0,59.0,977,83,1
14690,32,24,23,17,13,26,83.0,13.0,904,30,0
14691,72,45,22,13,39,28,41.0,9.0,87,41,0
14692,46,26,12,11,35,12,83.0,59.0,697,70,1
14693,95,48,35,22,18,25,53.0,46.0,57,5,0
14694,89,39,37,20,18,17,92.0,88.0,424,58,1
14695,48,46,33,31,24,12,51.0,43.0,525,42,0
14696,97,27,13,33,27,31,45.0,50.0,32,74,1
14697,95,20,27,36,33,21,20.0,46.0,901,36,0
14698,73,22,28,34,33,13,47.0,25.0,989,29,0
14699,28,38,28,24,23,23,87.0,46.0,466,16,0
14700,54,47,13,20,17,29,30.0,28.0,99,43,0
14701,59,22,23,30,38,23,12.0,89.0,203,84,1
14702,41,23,31,14,29,35,60.0,74.0,1016,61,1
14703,55,47,39,21,16,20,14.0,63.0,486,83,1
