,스킬이름,타입,위력,포켓몬
9066,놀래키기,고스트,30,샹델라
9067,스모그,독,30,샹델라
9068,불꽃세례,불꽃,40,샹델라
9069,작아지기,노말,0,샹델라
9070,할퀴기,노말,40,터검니
9071,째려보기,노말,0,터검니
9072,물기,악,60,터검니
9073,칼등치기,노말,40,터검니
9074,승부굳히기,악,60,터검니
9075,도발,악,0,터검니
9076,베어가르기,노말,70,터검니
9077,드래곤클로,드래곤,80,터검니
9078,겁나는얼굴,노말,0,터검니
9079,깨물어부수기,악,80,터검니
9080,용의춤,드래곤,0,터검니
9081,와이드브레이커,드래곤,60,터검니
9082,기충전,노말,0,터검니
9083,용의파동,드래곤,85,터검니
9084,칼춤,노말,0,터검니
9085,역린,드래곤,120,터검니
9086,가위자르기,노말,0,터검니
9087,기가임팩트,노말,150,터검니
9088,할퀴기,노말,40,액슨도
9089,째려보기,노말,0,액슨도
9090,물기,악,60,액슨도
9091,칼등치기,노말,40,액슨도
9092,승부굳히기,악,60,액슨도
9093,도발,악,0,액슨도
9094,베어가르기,노말,70,액슨도
9095,드래곤클로,드래곤,80,액슨도
9096,겁나는얼굴,노말,0,액슨도
9097,깨물어부수기,악,80,액슨도
9098,용의춤,드래곤,0,액슨도
9099,와이드브레이커,드래곤,60,액슨도
9100,기충전,노말,0,액슨도
9101,용의파동,드래곤,85,액슨도
9102,칼춤,노말,0,액슨도
9103,역린,드래곤,120,액슨도
9104,가위자르기,노말,0,액슨도
9105,기가임팩트,노말,150,액슨도
9106,할퀴기,노말,40,액스라이즈
9107,째려보기,노말,0,액스라이즈
9108,물기,악,60,액스라이즈
9109,칼등치기,노말,40,액스라이즈
9110,승부굳히기,악,60,액스라이즈
9111,도발,악,0,액스라이즈
9112,베어가르기,노말,70,액스라이즈
9113,드래곤클로,드래곤,80,액스라이즈
9114,겁나는얼굴,노말,0,액스라이즈
9115,깨물어부수기,악,80,액스라이즈
9116,용의춤,드래곤,0,액스라이즈
9117,와이드브레이커,드래곤,60,액스라이즈
9118,기충전,노말,0,액스라이즈
9119,용의파동,드래곤,85,액스라이즈
9120,칼춤,노말,0,액스라이즈
9121,역린,드래곤,120,액스라이즈
9122,가위자르기,노말,0,액스라이즈
9123,기가임팩트,노말,150,액스라이즈
9124,눈싸라기,얼음,40,코고미
9125,울음소리,노말,0,코고미
9126,버티기,노말,0,코고미
9127,마구할퀴기,노말,18,코고미
9128,얼어붙은바람,얼음,55,코고미
9129,친해지기,노말,0,코고미
9130,소금물,물,65,코고미
9131,얼음숨결,얼음,60,코고미
9132,베어가르기,노말,70,코고미
9133,바둥바둥,노말,0,코고미
9134,애교부리기,페어리,0,코고미
9135,설경,얼음,0,코고미
9136,난동부리기,노말,120,코고미
9137,잠자기,에스퍼,0,코고미
9138,눈보라,얼음,110,코고미
9139,절대영도,얼음,0,코고미
9140,아쿠아제트,물,40,툰베어
9141,애교부리기,페어리,0,툰베어
9142,눈싸라기,얼음,40,툰베어
9143,울음소리,노말,0,툰베어
9144,버티기,노말,0,툰베어
9145,마구할퀴기,노말,18,툰베어
9146,고드름떨구기,얼음,85,툰베어
9147,얼어붙은바람,얼음,55,툰베어
9148,친해지기,노말,0,툰베어
9149,소금물,물,65,툰베어
9150,얼음숨결,얼음,60,툰베어
9151,베어가르기,노말,70,툰베어
9152,바둥바둥,노말,0,툰베어
9153,뽐내기,노말,0,툰베어
9154,설경,얼음,0,툰베어
9155,난동부리기,노말,120,툰베어
9156,잠자기,에스퍼,0,툰베어
9157,눈보라,얼음,110,툰베어
9158,절대영도,얼음,0,툰베어
9159,엄청난힘,격투,120,툰베어
9160,조이기,노말,15,프리지오
9161,얼음뭉치,얼음,40,프리지오
9162,이상한빛,고스트,0,프리지오
9163,고속스핀,노말,50,프리지오
9164,얼어붙은바람,얼음,55,프리지오
9165,흰안개,얼음,0,프리지오
9166,흑안개,얼음,0,프리지오
9167,원시의힘,바위,60,프리지오
9168,오로라빔,얼음,65,프리지오
9169,베어가르기,노말,70,프리지오
9170,깜짝베기,악,70,프리지오
9171,프리즈드라이,얼음,70,프리지오
9172,빛의장막,에스퍼,0,프리지오
9173,리플렉터,에스퍼,0,프리지오
9174,HP회복,노말,0,프리지오
9175,냉동빔,얼음,90,프리지오
9176,녹기,독,0,프리지오
9177,솔라빔,풀,120,프리지오
9178,절대영도,얼음,0,프리지오
9179,흡수,풀,20,쪼마리
9180,방어,노말,0,쪼마리
9181,용해액,독,40,쪼마리
9182,저주,고스트,0,쪼마리
9183,메가드레인,풀,40,쪼마리
9184,벌레의저항,벌레,50,쪼마리
9185,하품,노말,0,쪼마리
9186,녹기,독,0,쪼마리
9187,기가드레인,풀,75,쪼마리
9188,가드스웹,에스퍼,0,쪼마리
9189,누르기,노말,85,쪼마리
9190,HP회복,노말,0,쪼마리
9191,벌레의야단법석,벌레,90,쪼마리
9192,목숨걸기,격투,0,쪼마리
9193,물수리검,물,15,어지리더
9194,용해액,독,40,어지리더
9195,저주,고스트,0,어지리더
9196,하품,노말,0,어지리더
9197,녹기,독,0,어지리더
9198,가드스웹,에스퍼,0,어지리더
9199,누르기,노말,85,어지리더
9200,흡수,풀,20,어지리더
9201,그림자분신,노말,0,어지리더
9202,애시드봄,독,40,어지리더
9203,전광석화,노말,40,어지리더
9204,메가드레인,풀,40,어지리더
9205,벌레의저항,벌레,50,어지리더
9206,스피드스타,노말,60,어지리더
9207,고속이동,에스퍼,0,어지리더
9208,기가드레인,풀,75,어지리더
9209,가드스웹,에스퍼,0,어지리더
9210,유턴,벌레,70,어지리더
9211,HP회복,노말,0,어지리더
9212,벌레의야단법석,벌레,90,어지리더
9213,목숨걸기,격투,0,어지리더
9214,맹독,독,0,어지리더
9215,진흙뿌리기,땅,20,메더
9216,몸통박치기,노말,40,메더
9217,물대포,물,40,메더
9218,전기쇼크,전기,40,메더
9219,버티기,노말,0,메더
9220,머드숏,땅,55,메더
9221,리벤지,격투,60,메더
9222,충전,전기,0,메더
9223,기습,악,70,메더
9224,일렉트릭필드,전기,0,메더
9225,뛰어오르다,비행,85,메더
9226,탁류,물,90,메더
9227,방전,전기,80,메더
9228,바둥바둥,노말,0,메더
9229,땅가르기,땅,0,메더
9230,막치기,노말,40,비조푸
9231,판별,격투,0,비조푸
9232,속이기,노말,40,비조푸
9233,기사회생,격투,0,비조푸
9234,마구할퀴기,노말,18,비조푸
9235,패스트가드,격투,0,비조푸
9236,발경,격투,60,비조푸
9237,유턴,벌레,70,비조푸
9238,드레인펀치,격투,75,비조푸
9239,손톱갈기,악,0,비조푸
9240,파동탄,격투,80,비조푸
9241,뛰어오르기,비행,85,비조푸
9242,명상,에스퍼,0,비조푸
9243,무릎차기,격투,130,비조푸
9244,패스트가드,격투,0,비조도
9245,막치기,노말,40,비조도
9246,판별,격투,0,비조도
9247,속이기,노말,40,비조도
9248,기사회생,격투,0,비조도
9249,마구할퀴기,노말,18,비조도
9250,와이드가드,바위,0,비조도
9251,발경,격투,60,비조도
9252,유턴,벌레,70,비조도
9253,드레인펀치,격투,75,비조도
9254,손톱갈기,악,0,비조도
9255,파동탄,격투,80,비조도
9256,뛰어오르기,비행,85,비조도
9257,명상,에스퍼,0,비조도
9258,무릎차기,격투,130,비조도
9259,할퀴기,노말,40,크리만
9260,째려보기,노말,0,크리만
9261,물기,악,60,크리만
9262,드래곤테일,드래곤,60,크리만
9263,메탈크로우,강철,50,크리만
9264,겁나는얼굴,노말,0,크리만
9265,베어가르기,노말,70,크리만
9266,드래곤크루,드래곤,80,크리만
9267,손톱갈기,악,0,크리만
9268,깨물어부수기,악,80,크리만
9269,아이언헤드,강철,80,크리만
9270,역린,드래곤,120,크리만
9271,엄청난힘,격투,120,크리만
9272,진흙뿌리기,땅,20,골비람
9273,놀래키기,고스트,30,골비람
9274,웅크리기,노말,0,골비람
9275,막치기,노말,40,골비람
9276,섀도펀치,고스트,60,골비람
9277,저주,고스트,0,골비람
9278,나이트헤드,고스트,0,골비람
9279,분함의발구르기,땅,75,골비람
9280,철벽,강철,0,골비람
9281,메가톤펀치,노말,80,골비람
9282,섀도볼,고스트,80,골비람
9283,헤비봄버,강철,0,골비람
9284,고스트다이브,고스트,90,골비람
9285,암해머,격투,100,골비람
9286,지진,땅,100,골비람
9287,폭발펀치,격투,100,골비람
9288,놀래키기,고스트,30,골루그
9289,웅크리기,노말,0,골루그
9290,막치기,노말,40,골루그
9291,10만마력,땅,95,골루그
9292,힘껏펀치,격투,150,골루그
9293,진흙뿌리기,땅,20,골루그
9294,섀도펀치,고스트,60,골루그
9295,저주,고스트,0,골루그
9296,나이트헤드,고스트,0,골루그
9297,분함의발구르기,땅,75,골루그
9298,철벽,강철,0,골루그
9299,메가톤펀치,노말,80,골루그
9300,섀도볼,고스트,80,골루그
9301,헤비봄버,강철,0,골루그
9302,고스트다이브,고스트,90,골루그
9303,암해머,격투,100,골루그
9304,지진,땅,100,골루그
9305,폭발펀치,격투,100,골루그
9306,할퀴기,노말,40,자망칼
9307,째려보기,노말,0,자망칼
9308,연속자르기,벌레,40,자망칼
9309,메탈클로,강철,50,자망칼
9310,트집,악,0,자망칼
9311,겁나는얼굴,노말,0,자망칼
9312,승부굳히기,악,60,자망칼
9313,금속음,강철,0,자망칼
9314,베어가르기,노말,70,자망칼
9315,깜짝베기,악,70,자망칼
9316,철벽,강철,0,자망칼
9317,원수갚기,노말,70,자망칼
9318,아이언헤드,강철,80,자망칼
9319,칼춤,노말,0,자망칼
9320,가위자르기,노말,0,자망칼
9321,메탈버스트,강철,0,절각참
9322,할퀴기,노말,40,절각참
9323,째려보기,노말,0,절각참
9324,연속자르기,벌레,40,절각참
9325,메탈클로,강철,50,절각참
9326,트집,악,0,절각참
9327,겁나는얼굴,노말,0,절각참
9328,승부굳히기,악,60,절각참
9329,금속음,강철,0,절각참
9330,베어가르기,노말,70,절각참
9331,깜짝베기,악,70,절각참
9332,철벽,강철,0,절각참
9333,원수갚기,노말,70,절각참
9334,아이언헤드,강철,80,절각참
9335,칼춤,노말,0,절각참
9336,가위자르기,노말,0,절각참
9337,몸통박치기,노말,40,버프론
9338,째려보기,노말,0,버프론
9339,기충전,노말,0,버프론
9340,마구찌르기,노말,15,버프론
9341,리벤지,격투,60,버프론
9342,겁나는얼굴,노말,0,버프론
9343,뿔찌르기,노말,65,버프론
9344,기사회생,격투,0,버프론
9345,지옥찌르기,악,80,버프론
9346,아프로브레이크,노말,120,버프론
9347,칼춤,노말,0,버프론
9348,메가폰,벌레,120,버프론
9349,기가임팩트,노말,150,버프론
9350,쪼기,비행,35,수리둥보
9351,째려보기,노말,0,수리둥보
9352,손톱갈기,악,0,수리둥보
9353,날개치기,비행,60,수리둥보
9354,순풍,비행,0,수리둥보
9355,겁나는얼굴,노말,0,수리둥보
9356,제비반환,비행,60,수리둥보
9357,베어가르기,노말,70,수리둥보
9358,날려버리기,노말,0,수리둥보
9359,브레이크클로,노말,75,수리둥보
9360,에어슬래시,비행,75,수리둥보
9361,안개제거,비행,0,수리둥보
9362,난동부리기,노말,120,수리둥보
9363,브레이브버드,비행,120,수리둥보
9364,불새,비행,140,워글
9365,쪼기,비행,35,워글
9366,째려보기,노말,0,워글
9367,손톱갈기,악,0,워글
9368,날개치기,비행,60,워글
9369,엄청난힘,격투,120,워글
9370,순풍,비행,0,워글
9371,겁나는얼굴,노말,0,워글
9372,제비반환,비행,60,워글
9373,베어가르기,노말,70,워글
9374,날려버리기,노말,0,워글
9375,브레이크클로,노말,75,워글
9376,에어슬래시,비행,75,워글
9377,안개제거,비행,0,워글
9378,난동부리기,노말,120,워글
9379,바람일으키기,비행,40,벌차이
9380,째려보기,노말,0,벌차이
9381,부추기기,악,0,벌차이
9382,쪼아대기,비행,60,벌차이
9383,순풍,비행,0,벌차이
9384,탁쳐서떨구기,악,65,벌차이
9385,철벽,강철,0,벌차이
9386,날려버리기,노말,0,벌차이
9387,에어슬래시,비행,75,벌차이
9388,악의파동,악,80,벌차이
9389,나쁜음모,악,0,벌차이
9390,안개제거,비행,0,벌차이
9391,헤롱헤롱,노말,0,벌차이
9392,브레이브버드,비행,120,벌차이
9393,바람일으키기,비행,40,버랜지나
9394,째려보기,노말,0,버랜지나
9395,맹독,독,0,버랜지나
9396,불새,비행,140,버랜지나
9397,쪼아대기,비행,60,버랜지나
9398,부추기기,악,0,버랜지나
9399,본러시,땅,25,버랜지나
9400,순풍,비행,0,버랜지나
9401,탁쳐서떨구기,악,65,버랜지나
9402,철벽,강철,0,버랜지나
9403,날려버리기,노말,0,버랜지나
9404,에어슬래시,비행,75,버랜지나
9405,악의파동,악,80,버랜지나
9406,나쁜음모,악,0,버랜지나
9407,안개제거,비행,0,버랜지나
9408,헤롱헤롱,노말,0,버랜지나
9409,브레이브버드,비행,120,버랜지나
9410,핥기,고스트,30,앤티골
9411,몸통박치기,노말,40,앤티골
9412,마구할퀴기,노말,18,앤티골
9413,불태우기,불꽃,60,앤티골
9414,벌레먹음,벌레,60,앤티골
9415,비축하기,노말,0,앤티골
9416,꿀꺽,노말,0,앤티골
9417,토해내기,노말,0,앤티골
9418,베어가르기,노말,70,앤티골
9419,조이기,노말,15,앤티골
9420,불꽃채찍,불꽃,80,앤티골
9421,손톱갈기,악,0,앤티골
9422,망각술,에스퍼,0,앤티골
9423,회오리불꽃,불꽃,35,앤티골
9424,연옥,불꽃,100,앤티골
9425,플레어드라이브,불꽃,120,앤티골
9426,연속자르기,벌레,40,아이앤트
9427,모래뿌리기,땅,0,아이앤트
9428,찝기,노말,55,아이앤트
9429,메탈크로우,강철,50,아이앤트
9430,집단구타,악,0,아이앤트
9431,벌레먹음,벌레,60,아이앤트
9432,물기,악,60,아이앤트
9433,고속이동,에스퍼,0,아이앤트
9434,구멍파기,땅,80,아이앤트
9435,시저크로스,벌레,80,아이앤트
9436,깨물어부수기,악,80,아이앤트
9437,금속음,강철,0,아이앤트
9438,아이언헤드,강철,80,아이앤트
9439,동료만들기,노말,0,아이앤트
9440,철벽,강철,0,아이앤트
9441,가위자르기,노말,0,아이앤트
9442,몸통박치기,노말,40,모노두
9443,기충전,노말,0,모노두
9444,용의숨결,드래곤,60,모노두
9445,물기,악,60,모노두
9446,울부짖기,노말,0,모노두
9447,승부굳히기,악,60,모노두
9448,박치기,노말,70,모노두
9449,분발,노말,0,모노두
9450,힘껏치기,노말,80,모노두
9451,깨물어부수기,악,80,모노두
9452,겁나는얼굴,노말,0,모노두
9453,용의파동,드래곤,85,모노두
9454,누르기,노말,85,모노두
9455,하이퍼보이스,노말,90,모노두
9456,드래곤다이브,드래곤,100,모노두
9457,나쁜음모,악,0,모노두
9458,역린,드래곤,120,모노두
9459,더블어택,노말,35,디헤드
9460,몸통박치기,노말,40,디헤드
9461,기충전,노말,0,디헤드
9462,용의숨결,드래곤,60,디헤드
9463,물기,악,60,디헤드
9464,울부짖기,노말,0,디헤드
9465,승부굳히기,악,60,디헤드
9466,박치기,노말,70,디헤드
9467,분발,노말,0,디헤드
9468,힘껏치기,노말,80,디헤드
9469,깨물어부수기,악,80,디헤드
9470,겁나는얼굴,노말,0,디헤드
9471,용의파동,드래곤,85,디헤드
9472,누르기,노말,85,디헤드
9473,하이퍼보이스,노말,90,디헤드
9474,드래곤다이브,드래곤,100,디헤드
9475,나쁜음모,악,0,디헤드
9476,역린,드래곤,120,디헤드
9477,트라이어택,노말,80,삼삼드래
9478,더블어택,노말,35,삼삼드래
9479,몸통박치기,노말,40,삼삼드래
9480,기충전,노말,0,삼삼드래
9481,용의숨결,드래곤,60,삼삼드래
9482,물기,악,60,삼삼드래
9483,울부짖기,노말,0,삼삼드래
9484,승부굳히기,악,60,삼삼드래
9485,박치기,노말,70,삼삼드래
9486,분발,노말,0,삼삼드래
9487,힘껏치기,노말,80,삼삼드래
9488,깨물어부수기,악,80,삼삼드래
9489,겁나는얼굴,노말,0,삼삼드래
9490,용의파동,드래곤,85,삼삼드래
9491,누르기,노말,85,삼삼드래
9492,하이퍼보이스,노말,90,삼삼드래
9493,드래곤다이브,드래곤,100,삼삼드래
9494,나쁜음모,악,0,삼삼드래
9495,역린,드래곤,120,삼삼드래
9496,파괴광선,노말,150,삼삼드래
9497,불꽃세례,불꽃,40,활화르바
9498,실뿜기,벌레,0,활화르바
9499,니트로차지,불꽃,50,활화르바
9500,벌레의저항,벌레,50,활화르바
9501,화염바퀴,불꽃,60,활화르바
9502,벌레먹기,벌레,60,활화르바
9503,싫은소리,노말,0,활화르바
9504,흡혈,벌레,80,활화르바
9505,벌레의야단법석,벌레,90,활화르바
9506,돌진,노말,90,활화르바
9507,망각술,에스퍼,0,활화르바
9508,이판사판태클,노말,120,활화르바
9509,플레어드라이브,불꽃,120,활화르바
9510,불꽃춤,불꽃,80,불카모스
9511,날려버리기,노말,0,불카모스
9512,불꽃세례,불꽃,40,불카모스
9513,니트로차지,불꽃,50,불카모스
