,체력,공격,방어,스피드,특수공격,특수방어,점수,승률,포켓몬_번호,사용한_기술의_위력,결과
20008,59,27,11,24,27,12,81,64.0,1003,98,1
20009,34,34,22,37,28,27,96,13.0,310,37,0
20010,27,24,39,40,28,15,46,100.0,181,70,1
20011,84,21,35,10,24,27,39,92.0,802,73,1
20012,31,44,21,16,37,40,10,12.0,341,48,0
20013,31,44,28,26,12,33,41,63.0,841,98,1
20014,61,22,33,38,23,16,82,31.0,326,42,0
20015,87,34,37,21,39,12,73,8.0,853,6,0
20016,90,45,24,25,14,35,54,96.0,792,79,1
20017,70,25,39,21,10,27,99,30.0,301,36,0
20018,32,41,40,31,25,10,14,42.0,691,7,0
20019,92,31,14,36,18,33,45,14.0,318,21,0
20020,42,46,32,24,39,28,94,6.0,112,1,0
20021,79,36,19,13,19,14,57,61.0,148,89,1
20022,56,50,25,22,23,36,41,28.0,317,22,0
20023,93,50,24,35,11,28,15,86.0,545,74,1
20024,20,42,19,39,34,11,29,0.0,331,49,0
20025,99,35,22,24,18,37,60,72.0,916,100,1
20026,44,46,29,37,24,19,72,80.0,789,81,1
20027,87,50,16,36,25,26,65,91.0,725,66,1
20028,46,31,36,40,31,32,38,47.0,761,22,0
20029,57,47,20,20,28,21,27,78.0,682,57,1
20030,98,49,34,16,19,36,72,43.0,360,4,0
20031,93,46,32,20,27,29,100,47.0,996,29,0
20032,20,33,22,15,14,12,26,98.0,281,69,1
20033,47,40,29,32,28,14,82,35.0,222,3,0
20034,96,27,22,14,23,19,5,93.0,173,75,1
20035,37,41,38,17,19,13,39,55.0,820,84,1
20036,45,22,28,23,36,17,96,83.0,298,94,1
20037,87,29,27,40,17,14,66,32.0,270,9,0
20038,45,30,16,21,31,33,29,37.0,850,14,0
20039,84,37,13,34,10,25,27,46.0,254,43,0
20040,57,34,31,13,34,36,63,66.0,966,55,1
20041,99,48,21,39,14,16,59,23.0,636,1,0
20042,99,22,15,31,23,27,8,68.0,957,61,1
20043,77,28,37,17,37,30,31,25.0,714,29,0
20044,30,35,27,39,19,13,83,89.0,736,77,1
20045,91,26,17,29,31,28,12,7.0,372,23,0
20046,89,40,11,39,34,16,72,64.0,285,58,1
20047,83,41,35,11,28,11,68,15.0,484,44,0
20048,58,47,29,26,13,23,28,73.0,78,67,1
20049,45,31,34,27,34,21,20,56.0,133,90,1
20050,58,29,40,14,12,17,72,92.0,64,83,1
20051,74,20,20,16,27,29,65,5.0,872,16,0
20052,59,27,12,36,31,39,29,70.0,172,90,1
20053,71,46,32,36,12,20,57,52.0,363,98,1
20054,87,25,37,15,10,16,30,35.0,444,47,0
20055,97,45,35,23,33,25,43,61.0,435,88,1
20056,78,36,19,20,30,38,29,69.0,625,79,1
20057,24,42,25,40,17,15,69,5.0,411,9,0
20058,94,22,16,31,30,31,71,67.0,920,84,1
20059,57,23,19,40,21,14,100,52.0,149,65,1
20060,53,39,30,28,30,16,10,77.0,970,97,1
20061,72,47,29,31,17,34,37,54.0,381,74,1
20062,28,23,23,31,23,10,44,61.0,129,89,1
20063,58,35,14,11,32,16,90,4.0,650,33,0
20064,25,43,21,31,17,12,13,21.0,6,23,0
20065,46,40,34,33,10,27,87,73.0,695,57,1
20066,52,47,39,13,27,29,59,66.0,424,57,1
20067,100,27,12,36,38,13,46,21.0,343,37,0
20068,89,42,24,13,36,32,59,16.0,318,46,0
20069,64,23,18,33,29,31,22,83.0,712,98,1
20070,82,38,26,25,36,29,22,22.0,885,1,0
20071,83,28,10,15,34,19,51,59.0,5,91,1
20072,66,45,20,32,34,11,26,21.0,563,22,0
20073,36,37,17,18,30,36,15,70.0,108,62,1
20074,54,25,16,32,38,35,24,75.0,296,100,1
20075,94,43,13,13,13,28,17,82.0,927,57,1
20076,91,31,33,24,17,12,4,52.0,119,77,1
20077,77,36,20,39,10,25,98,82.0,561,85,1
20078,42,32,36,12,23,34,92,17.0,218,25,0
20079,83,22,25,29,14,14,16,73.0,610,72,1
20080,40,26,11,32,24,14,51,66.0,745,94,1
20081,41,44,31,13,29,17,9,54.0,421,95,1
20082,93,29,34,15,34,32,83,64.0,185,87,1
20083,67,32,19,20,15,32,15,43.0,747,37,0
20084,84,43,33,35,34,24,29,37.0,89,16,0
20085,68,27,30,35,31,11,57,19.0,685,2,0
20086,27,32,19,37,30,12,97,58.0,99,89,1
20087,60,37,19,28,16,36,3,54.0,664,93,1
20088,38,33,21,11,19,20,28,24.0,581,35,0
20089,94,43,10,36,29,36,53,2.0,725,21,0
20090,92,21,11,24,33,40,100,27.0,256,38,0
20091,80,49,18,32,29,32,92,44.0,48,35,0
20092,97,26,23,18,27,36,2,17.0,1023,33,0
20093,64,27,12,31,35,40,3,16.0,988,8,0
20094,71,33,12,18,21,24,32,7.0,880,14,0
20095,93,37,17,26,26,33,0,46.0,378,35,0
20096,97,40,31,20,14,24,24,72.0,8,89,1
20097,68,21,32,13,20,31,61,32.0,565,35,0
20098,93,24,22,33,11,27,12,37.0,994,9,0
20099,89,45,26,23,39,16,64,12.0,691,10,0
20100,48,48,33,27,39,18,32,29.0,564,46,0
20101,83,40,30,25,38,14,16,3.0,381,34,0
20102,23,40,29,34,25,31,49,79.0,417,60,1
20103,57,30,34,36,28,18,59,11.0,73,49,0
20104,24,42,39,25,37,18,14,52.0,404,74,1
20105,34,38,30,30,28,20,47,78.0,386,63,1
20106,85,41,35,15,22,27,67,18.0,132,30,0
20107,97,43,10,36,34,38,10,69.0,96,80,1
20108,88,46,17,10,25,19,53,21.0,132,36,0
20109,71,29,13,17,35,19,96,95.0,331,63,1
20110,93,40,35,16,21,36,25,2.0,511,9,0
20111,31,35,10,17,29,28,34,59.0,8,83,1
20112,34,34,21,25,14,16,86,26.0,474,16,0
20113,95,20,37,29,11,33,28,36.0,604,11,0
20114,52,38,26,34,34,24,7,100.0,201,79,1
20115,89,43,13,26,26,16,12,35.0,903,14,0
20116,27,49,22,31,39,14,27,14.0,192,14,0
20117,99,46,39,32,11,29,83,40.0,378,7,0
20118,52,35,21,34,39,35,11,31.0,344,1,0
20119,57,42,39,15,14,40,100,38.0,370,9,0
20120,37,36,13,13,40,36,11,72.0,953,53,1
20121,25,30,13,20,23,40,13,36.0,848,49,0
20122,100,42,28,39,22,31,65,15.0,890,47,0
20123,56,49,19,34,22,25,47,25.0,542,34,0
20124,53,36,24,38,40,32,58,32.0,45,35,0
20125,87,31,11,22,27,11,88,19.0,162,37,0
20126,23,48,13,11,20,13,97,85.0,49,78,1
20127,31,29,23,20,33,32,60,18.0,635,17,0
20128,78,50,39,12,13,39,23,4.0,925,10,0
20129,54,41,17,18,15,31,16,65.0,401,85,1
20130,98,45,16,26,18,24,49,57.0,540,52,1
20131,27,21,15,40,11,10,82,34.0,189,9,0
20132,23,35,16,16,15,25,30,72.0,658,89,1
20133,28,31,38,19,33,16,38,53.0,26,65,1
20134,75,24,12,35,36,34,31,15.0,699,30,0
20135,42,36,39,22,28,24,52,58.0,263,63,1
20136,81,49,14,13,24,20,1,41.0,86,13,0
20137,70,29,18,26,28,17,67,11.0,447,20,0
20138,88,29,22,15,20,27,4,34.0,540,9,0
20139,68,32,16,29,29,37,57,61.0,740,96,1
20140,23,36,26,26,37,16,97,2.0,344,32,0
20141,25,34,31,10,33,15,37,59.0,858,81,1
20142,24,44,16,25,36,16,67,35.0,283,7,0
20143,53,29,28,28,32,18,0,29.0,626,21,0
20144,49,26,11,24,27,19,53,52.0,551,81,1
20145,61,32,36,13,35,15,93,65.0,457,91,1
20146,64,28,21,16,20,19,92,11.0,931,9,0
20147,91,36,31,15,26,39,6,52.0,111,95,1
20148,82,49,17,21,15,36,30,1.0,177,32,0
20149,20,48,24,26,23,40,94,23.0,261,35,0
20150,68,44,14,33,25,19,70,24.0,838,49,0
20151,81,36,23,31,30,12,63,1.0,250,10,0
20152,66,26,27,29,29,23,81,82.0,601,73,1
20153,64,48,22,16,34,23,1,18.0,1021,6,0
20154,26,34,28,17,12,19,87,68.0,357,62,1
20155,98,42,22,37,14,14,73,34.0,55,23,0
20156,89,24,30,24,30,29,12,42.0,326,36,0
20157,64,37,21,21,39,15,41,44.0,393,42,0
20158,49,25,28,32,25,25,58,41.0,296,8,0
20159,51,25,22,16,38,40,46,65.0,142,71,1
20160,45,31,35,18,26,26,53,72.0,881,50,1
20161,65,50,35,25,19,32,11,22.0,324,7,0
20162,32,32,35,23,26,26,94,74.0,249,83,1
20163,83,40,20,20,29,21,55,80.0,30,75,1
20164,98,44,15,36,35,17,64,65.0,830,85,1
20165,31,41,34,30,38,39,85,28.0,123,42,0
20166,39,42,27,23,22,40,39,72.0,414,83,1
20167,36,28,37,15,19,15,56,54.0,644,88,1
20168,42,49,27,13,21,11,32,30.0,574,4,0
20169,24,48,32,14,29,14,44,53.0,60,53,1
20170,55,23,30,30,26,18,41,38.0,715,7,0
20171,52,42,23,36,18,23,17,69.0,122,69,1
20172,73,44,26,11,33,18,54,30.0,479,43,0
20173,71,43,21,30,40,20,58,89.0,919,54,1
20174,39,48,27,14,37,38,60,9.0,662,47,0
20175,46,24,30,11,14,20,36,19.0,913,35,0
20176,37,42,24,14,31,35,86,80.0,701,84,1
20177,85,38,11,16,21,28,84,74.0,980,80,1
20178,21,26,39,37,32,39,76,71.0,596,94,1
20179,39,29,15,33,23,22,23,19.0,942,43,0
20180,31,24,15,10,34,35,89,66.0,1000,65,1
20181,61,49,37,26,22,35,24,91.0,680,63,1
20182,40,25,36,35,20,34,63,15.0,183,13,0
20183,39,26,32,35,14,27,18,51.0,620,50,1
20184,28,43,21,14,20,19,70,3.0,547,40,0
20185,60,30,12,27,14,10,34,75.0,941,76,1
20186,20,24,11,38,11,24,45,78.0,552,57,1
20187,28,30,18,20,22,24,49,18.0,600,24,0
20188,37,39,39,16,29,36,24,17.0,792,45,0
20189,68,36,32,34,20,29,80,81.0,272,51,1
20190,93,29,34,21,16,22,64,25.0,727,43,0
20191,77,26,13,38,39,13,0,36.0,845,45,0
20192,98,21,25,40,10,24,72,75.0,889,78,1
20193,52,29,35,29,19,26,8,50.0,1008,99,1
20194,51,28,24,22,26,24,74,28.0,408,48,0
20195,21,28,25,36,40,19,10,8.0,147,13,0
20196,73,30,37,22,31,34,93,11.0,187,35,0
20197,38,24,35,31,18,34,12,54.0,570,85,1
20198,20,25,17,36,35,22,5,42.0,131,27,0
20199,86,48,35,35,21,12,78,58.0,166,59,1
20200,91,23,29,19,22,27,100,94.0,869,57,1
20201,91,34,30,21,16,33,58,98.0,14,75,1
20202,70,35,21,34,18,16,87,80.0,377,80,1
20203,65,32,35,30,28,38,90,30.0,592,32,0
20204,84,23,39,17,39,32,34,8.0,95,8,0
20205,40,29,40,35,36,14,47,33.0,224,46,0
20206,48,45,28,14,16,10,15,22.0,186,33,0
20207,57,29,37,16,20,38,20,5.0,452,32,0
20208,60,36,39,10,25,28,26,34.0,3,8,0
20209,92,46,24,26,29,28,80,12.0,594,16,0
20210,45,26,24,25,20,22,93,37.0,616,28,0
20211,62,38,36,23,39,14,19,13.0,3,4,0
20212,50,20,22,13,39,14,41,94.0,1014,58,1
20213,23,28,28,10,22,10,100,60.0,235,57,1
20214,88,49,10,33,17,38,36,90.0,980,84,1
20215,22,27,18,24,20,16,67,95.0,836,92,1
20216,49,21,33,32,31,10,38,46.0,74,5,0
20217,94,26,18,37,30,35,77,91.0,365,52,1
20218,37,34,16,22,29,29,75,42.0,406,16,0
20219,52,26,35,40,10,39,70,53.0,120,89,1
20220,60,26,12,32,20,16,59,35.0,677,14,0
20221,36,36,11,33,25,25,28,76.0,341,79,1
20222,24,42,22,34,21,32,26,78.0,163,93,1
20223,65,27,22,32,19,29,33,20.0,287,10,0
20224,74,25,39,29,27,27,67,92.0,681,81,1
20225,48,43,35,30,36,37,53,55.0,322,94,1
20226,39,48,17,16,25,23,33,88.0,769,87,1
20227,44,49,20,19,25,28,20,13.0,729,6,0
20228,70,44,28,26,19,11,6,24.0,624,6,0
20229,96,21,31,37,31,27,80,40.0,981,31,0
20230,84,46,17,15,21,16,84,12.0,680,22,0
20231,89,50,28,10,28,21,44,59.0,451,62,1
20232,43,20,28,21,37,26,12,97.0,8,79,1
20233,34,27,39,28,17,23,56,71.0,923,92,1
20234,50,34,31,16,20,26,16,44.0,830,25,0
20235,51,44,24,28,18,34,45,89.0,586,98,1
20236,37,27,25,22,32,36,0,30.0,260,16,0
20237,66,32,16,33,22,15,69,94.0,44,79,1
20238,34,48,19,25,14,14,42,66.0,999,54,1
20239,44,41,21,13,16,28,45,18.0,502,45,0
20240,73,38,39,36,38,39,8,27.0,932,46,0
20241,89,25,18,33,17,25,47,91.0,329,90,1
20242,65,46,25,32,10,26,12,62.0,425,52,1
20243,46,32,38,17,13,26,8,62.0,78,60,1
20244,93,34,28,22,17,39,0,46.0,254,28,0
20245,77,25,10,33,14,30,100,3.0,6,6,0
20246,23,46,19,24,36,37,40,94.0,205,50,1
20247,92,25,27,36,25,39,87,79.0,735,56,1
20248,38,26,18,22,30,31,40,63.0,713,53,1
20249,81,44,19,21,26,10,66,94.0,739,50,1
20250,64,31,15,28,36,25,50,67.0,132,60,1
20251,86,25,31,36,36,23,100,40.0,610,27,0
20252,66,22,14,37,20,14,69,12.0,662,21,0
20253,95,48,17,35,23,34,84,60.0,985,57,1
20254,36,26,14,11,19,28,10,62.0,779,100,1
20255,23,46,40,14,20,39,94,63.0,390,100,1
20256,32,33,36,24,13,30,73,5.0,219,37,0
20257,23,44,13,22,22,38,72,80.0,189,57,1
20258,49,49,33,27,17,22,47,94.0,559,63,1
20259,77,45,35,25,13,33,91,16.0,773,9,0
20260,84,33,26,22,19,26,93,47.0,965,6,0
20261,63,42,27,13,38,29,29,69.0,502,92,1
20262,76,33,30,34,24,34,75,47.0,150,31,0
20263,48,41,39,22,20,20,27,35.0,980,24,0
20264,83,44,40,16,10,11,57,74.0,683,60,1
20265,67,38,33,23,36,28,37,46.0,257,18,0
20266,52,21,25,12,40,20,5,100.0,215,54,1
20267,43,37,12,37,15,13,53,74.0,758,66,1
20268,48,34,37,33,12,28,20,43.0,117,30,0
20269,89,38,26,14,34,39,88,47.0,605,2,0
20270,30,33,20,11,33,21,17,8.0,2,40,0
20271,86,22,22,34,31,34,67,49.0,763,1,0
20272,53,44,34,12,25,33,32,61.0,454,86,1
20273,55,39,36,31,30,18,10,6.0,419,27,0
20274,97,31,39,23,15,15,16,1.0,108,43,0
20275,42,22,14,12,22,21,69,76.0,136,89,1
20276,77,26,24,40,19,32,10,64.0,179,83,1
20277,50,36,13,39,38,27,40,32.0,572,41,0
20278,91,44,28,19,35,29,42,62.0,151,56,1
20279,30,37,36,34,38,31,37,27.0,222,0,0
20280,65,30,26,15,29,31,81,22.0,405,20,0
20281,29,37,40,12,18,15,5,30.0,317,18,0
20282,32,41,34,33,29,40,16,83.0,1016,93,1
20283,30,41,20,32,36,37,64,31.0,104,25,0
20284,85,25,29,27,27,25,65,3.0,689,27,0
20285,35,26,19,14,36,34,6,39.0,118,4,0
20286,71,38,33,14,33,39,28,40.0,53,27,0
20287,75,39,15,21,22,27,89,10.0,474,18,0
20288,48,38,37,21,23,38,83,47.0,896,38,0
20289,31,50,30,20,12,17,56,84.0,344,61,1
20290,81,27,18,14,37,14,28,34.0,725,11,0
20291,28,26,34,12,25,10,4,23.0,31,28,0
20292,59,25,12,33,26,11,68,79.0,486,61,1
20293,21,30,22,25,17,30,37,6.0,154,35,0
20294,32,47,10,35,10,40,96,50.0,509,96,1
20295,93,30,35,40,34,30,45,84.0,364,68,1
20296,59,22,36,35,38,36,82,76.0,608,55,1
20297,52,39,34,12,31,21,68,15.0,221,34,0
20298,53,38,21,10,19,14,10,39.0,460,32,0
20299,28,21,24,20,38,24,6,81.0,894,80,1
20300,55,40,27,37,39,38,86,2.0,195,5,0
20301,22,45,22,28,22,30,7,35.0,973,8,0
20302,44,43,26,40,24,14,48,18.0,679,43,0
20303,35,28,37,14,18,18,53,20.0,156,22,0
20304,69,37,20,24,28,15,16,60.0,78,75,1
20305,31,46,14,17,20,14,44,45.0,316,11,0
20306,36,42,40,12,39,15,29,33.0,699,47,0
20307,37,30,30,11,11,14,31,12.0,722,19,0
20308,39,25,19,19,29,12,18,9.0,331,7,0
20309,60,41,18,36,27,12,79,65.0,714,62,1
20310,56,40,34,24,27,35,52,80.0,746,92,1
20311,21,48,19,17,34,28,75,50.0,579,75,1
20312,77,21,29,29,35,20,7,20.0,663,38,0
20313,74,45,37,26,15,21,70,74.0,714,52,1
20314,29,23,30,29,10,40,42,58.0,950,57,1
20315,40,47,24,10,39,37,35,26.0,930,2,0
20316,76,36,13,12,22,26,37,40.0,174,27,0
20317,85,47,39,29,35,28,21,75.0,284,75,1
20318,28,37,40,17,33,34,19,47.0,151,14,0
20319,40,30,18,21,10,17,78,80.0,664,64,1
20320,73,30,33,39,35,33,57,51.0,4,62,1
20321,96,22,21,27,22,24,87,79.0,826,75,1
20322,38,50,32,36,19,38,41,82.0,1019,56,1
20323,63,25,30,38,27,12,24,59.0,199,98,1
20324,61,33,34,37,23,29,3,22.0,619,23,0
20325,93,24,22,30,20,11,42,1.0,409,6,0
20326,42,38,32,40,20,20,71,90.0,571,96,1
20327,53,37,30,16,37,38,30,58.0,189,66,1
20328,93,37,39,33,32,30,12,57.0,909,91,1
20329,44,25,37,20,36,40,21,84.0,671,99,1
20330,86,30,16,33,23,13,31,28.0,6,35,0
20331,33,28,23,14,14,15,14,35.0,765,5,0
20332,77,47,15,15,37,31,31,90.0,248,57,1
20333,23,37,33,23,19,28,28,28.0,582,43,0
20334,97,48,31,25,15,36,4,5.0,111,19,0
20335,25,32,34,26,33,40,20,58.0,724,73,1
20336,48,39,17,27,35,11,83,39.0,768,16,0
20337,56,35,15,32,25,18,60,67.0,699,86,1
20338,86,34,23,28,37,14,54,50.0,225,78,1
20339,59,38,37,15,31,24,24,57.0,931,90,1
20340,45,32,36,31,18,23,52,77.0,53,67,1
20341,44,21,31,26,36,17,24,69.0,122,59,1
20342,71,47,29,12,35,28,65,8.0,197,19,0
20343,53,44,40,16,27,37,95,27.0,937,41,0
20344,92,39,27,27,28,27,64,72.0,39,96,1
20345,88,37,12,16,19,25,14,36.0,976,29,0
20346,55,31,26,22,28,13,0,29.0,551,45,0
20347,75,22,15,32,29,26,9,66.0,839,80,1
20348,39,28,25,24,14,12,23,89.0,60,81,1
20349,25,46,28,36,13,24,92,83.0,937,94,1
20350,26,41,16,16,38,38,15,16.0,117,11,0
20351,63,23,23,30,34,40,57,97.0,842,59,1
20352,61,27,14,31,14,21,2,47.0,820,17,0
20353,84,49,15,33,24,15,84,77.0,229,77,1
20354,33,30,11,26,17,38,49,55.0,659,82,1
20355,59,43,31,21,31,26,42,14.0,562,38,0
20356,53,33,21,14,21,24,36,87.0,223,60,1
20357,74,43,21,17,12,12,29,37.0,155,49,0
20358,99,48,22,32,37,21,43,53.0,683,97,1
20359,93,30,39,32,15,22,10,95.0,494,75,1
20360,59,44,23,12,36,21,0,15.0,666,42,0
20361,41,35,25,34,10,19,44,7.0,761,0,0
20362,77,36,22,31,12,31,87,91.0,428,63,1
20363,65,33,18,23,12,26,10,82.0,920,68,1
20364,70,42,15,40,31,11,98,39.0,612,23,0
20365,48,33,22,34,28,36,43,79.0,248,82,1
20366,23,38,11,31,17,36,40,25.0,408,8,0
20367,74,41,40,29,38,40,81,16.0,546,8,0
20368,51,39,13,15,33,30,83,22.0,820,31,0
20369,68,20,40,25,20,10,28,22.0,968,30,0
20370,78,26,26,32,13,22,16,59.0,991,68,1
20371,37,49,37,29,22,36,21,31.0,499,9,0
20372,54,33,12,36,20,40,97,71.0,283,52,1
20373,77,48,17,13,34,17,40,26.0,202,32,0
20374,64,36,27,12,14,31,58,8.0,441,40,0
20375,92,32,35,16,30,28,66,65.0,439,65,1
20376,68,29,29,18,34,30,67,47.0,440,24,0
20377,98,29,40,32,32,20,2,40.0,731,35,0
20378,41,22,13,27,24,22,63,2.0,653,1,0
20379,45,42,16,15,16,21,77,53.0,41,51,1
20380,42,45,38,29,34,21,96,89.0,553,92,1
20381,62,30,13,14,38,12,66,74.0,961,74,1
20382,55,24,26,34,18,17,31,86.0,869,100,1
20383,46,50,23,35,26,28,77,85.0,535,80,1
20384,53,34,16,37,37,37,52,17.0,601,31,0
20385,66,32,23,34,12,10,94,39.0,897,10,0
20386,64,23,14,22,27,14,3,55.0,876,66,1
20387,47,34,26,12,18,34,32,18.0,31,24,0
20388,30,46,17,16,13,15,51,31.0,303,10,0
20389,63,33,12,31,19,32,4,13.0,309,2,0
20390,64,30,12,31,23,37,28,2.0,885,4,0
20391,79,23,16,29,37,17,13,58.0,765,85,1
20392,23,35,26,24,17,14,44,6.0,348,47,0
20393,32,22,29,19,28,21,16,36.0,133,1,0
20394,78,28,32,18,32,29,10,34.0,449,45,0
20395,23,23,18,30,10,24,2,91.0,21,55,1
20396,38,38,38,37,34,27,96,88.0,852,55,1
20397,80,41,38,27,36,10,6,6.0,825,33,0
20398,49,22,19,38,33,37,50,77.0,977,84,1
20399,20,38,40,14,15,31,36,88.0,122,60,1
20400,52,31,21,26,36,15,90,58.0,93,57,1
20401,81,47,24,26,20,27,45,55.0,475,62,1
20402,72,38,30,24,38,17,39,0.0,515,25,0
20403,77,31,28,12,36,38,33,45.0,873,6,0
20404,24,21,38,33,26,40,3,83.0,616,61,1
20405,57,41,20,11,20,12,21,19.0,563,27,0
20406,72,24,30,16,18,37,92,5.0,567,30,0
20407,29,43,40,17,33,36,13,9.0,5,36,0
20408,89,24,10,24,12,38,71,90.0,503,92,1
20409,46,50,39,40,27,12,56,88.0,853,78,1
20410,66,20,25,29,25,15,41,23.0,158,13,0
20411,92,40,12,23,34,21,6,99.0,846,74,1
20412,34,41,31,39,24,19,80,53.0,235,93,1
20413,98,38,31,40,14,23,87,26.0,950,18,0
20414,37,38,14,36,31,22,36,29.0,798,14,0
20415,94,42,35,21,31,23,97,34.0,872,39,0
20416,34,47,20,14,33,17,66,32.0,599,33,0
20417,44,41,32,11,31,14,23,100.0,847,77,1
20418,97,22,39,24,18,40,48,20.0,231,0,0
20419,34,48,29,30,21,28,2,22.0,459,40,0
20420,30,43,25,12,13,31,61,64.0,26,66,1
20421,96,42,31,24,13,29,47,34.0,506,22,0
20422,92,45,36,24,14,38,31,15.0,682,48,0
20423,72,40,30,19,36,19,67,28.0,557,4,0
20424,40,25,22,31,16,29,15,87.0,557,87,1
20425,28,32,32,19,40,32,63,31.0,963,7,0
20426,53,41,18,15,26,38,92,99.0,317,88,1
20427,82,34,12,15,31,32,94,67.0,254,68,1
20428,92,28,22,35,26,20,69,79.0,260,55,1
20429,71,28,24,28,21,21,28,14.0,710,14,0
20430,60,44,34,12,32,40,73,35.0,821,19,0
20431,50,38,33,40,13,27,15,85.0,967,74,1
20432,52,25,20,25,17,37,3,14.0,172,46,0
20433,58,26,37,31,14,37,7,56.0,42,81,1
20434,36,30,25,37,39,21,71,20.0,361,5,0
20435,82,27,29,27,36,22,78,83.0,96,96,1
20436,74,47,36,18,39,22,64,56.0,608,68,1
20437,28,24,23,14,23,33,64,29.0,608,34,0
20438,77,41,24,19,19,25,22,41.0,412,32,0
20439,60,23,24,33,28,40,1,51.0,962,61,1
20440,89,27,17,23,30,21,78,53.0,955,66,1
20441,29,33,39,11,31,13,4,53.0,683,54,1
20442,52,32,35,22,20,34,54,10.0,639,26,0
20443,46,31,15,21,15,31,68,29.0,557,0,0
20444,51,42,27,14,18,24,56,10.0,115,2,0
20445,32,36,10,15,40,34,33,34.0,553,33,0
20446,36,35,30,19,26,11,89,12.0,876,48,0
20447,28,21,21,28,13,39,49,38.0,196,17,0
20448,84,27,20,28,17,39,87,38.0,369,22,0
20449,59,49,24,32,27,20,97,30.0,381,35,0
20450,90,33,12,13,40,26,74,1.0,973,25,0
20451,86,28,36,35,13,12,43,84.0,395,56,1
20452,67,22,17,17,38,38,34,17.0,927,42,0
20453,40,27,25,16,34,35,25,5.0,461,42,0
20454,41,26,30,20,31,15,17,68.0,179,81,1
20455,35,26,32,40,27,40,14,32.0,109,31,0
20456,90,46,18,10,10,38,36,17.0,205,26,0
20457,31,46,29,29,24,21,47,10.0,306,31,0
20458,80,21,15,31,12,23,40,99.0,1000,68,1
20459,67,28,12,35,35,25,57,36.0,362,9,0
20460,48,29,18,30,38,27,27,91.0,759,71,1
20461,50,43,13,30,12,24,79,15.0,642,35,0
20462,48,44,40,10,32,40,86,67.0,64,71,1
20463,62,47,19,23,36,30,17,9.0,126,19,0
20464,61,27,30,20,31,40,14,10.0,492,39,0
20465,55,39,37,34,32,39,19,23.0,617,41,0
20466,28,28,25,33,37,25,44,38.0,523,45,0
20467,79,23,26,37,38,15,76,97.0,681,56,1
20468,50,34,16,24,20,37,75,100.0,116,78,1
20469,29,39,23,15,14,24,72,96.0,232,83,1
20470,70,24,23,18,40,29,72,13.0,379,29,0
20471,90,24,32,12,20,27,12,97.0,226,73,1
20472,60,44,37,36,40,38,86,45.0,501,12,0
20473,92,24,29,20,33,32,76,25.0,780,46,0
20474,43,47,14,21,13,40,59,22.0,42,49,0
20475,44,27,15,40,13,40,93,52.0,927,77,1
20476,77,27,31,36,16,34,20,27.0,426,27,0
20477,96,34,33,17,17,33,100,72.0,606,79,1
20478,35,43,35,40,13,39,59,4.0,537,15,0
20479,46,41,33,32,30,15,76,83.0,626,86,1
20480,100,48,19,35,34,12,100,96.0,242,78,1
20481,36,47,34,26,30,38,10,88.0,489,57,1
20482,59,37,22,36,21,28,46,50.0,295,50,1
20483,44,30,14,32,16,29,99,4.0,495,8,0
20484,76,22,24,12,38,14,78,5.0,505,17,0
20485,62,46,18,15,11,15,51,42.0,436,42,0
20486,68,23,38,21,25,12,70,15.0,806,16,0
20487,35,32,19,32,38,10,18,16.0,742,44,0
20488,43,47,20,33,31,31,13,66.0,525,71,1
20489,24,50,37,29,15,21,11,34.0,169,27,0
20490,73,21,11,10,30,22,42,83.0,262,66,1
20491,77,22,12,10,30,24,65,35.0,682,6,0
20492,80,30,21,17,18,15,68,82.0,86,55,1
20493,78,21,18,10,11,35,56,99.0,188,69,1
20494,71,50,15,36,39,34,18,68.0,455,92,1
20495,41,32,37,32,38,32,43,47.0,65,34,0
20496,56,49,15,12,14,26,66,12.0,155,44,0
20497,54,31,40,26,40,20,54,15.0,924,33,0
20498,52,47,32,36,37,22,93,54.0,352,72,1
20499,28,40,24,11,33,40,36,77.0,240,54,1
20500,56,43,17,28,40,10,53,24.0,778,35,0
20501,85,22,40,27,19,25,60,27.0,669,28,0
20502,44,41,37,13,16,30,95,88.0,453,54,1
20503,71,34,15,22,29,16,36,39.0,185,28,0
20504,22,20,22,23,35,13,55,84.0,833,76,1
20505,54,48,37,14,24,24,74,93.0,436,64,1
20506,20,35,20,23,33,30,8,53.0,2,69,1
20507,84,29,18,17,37,34,1,31.0,650,9,0
20508,62,26,18,40,23,29,21,88.0,12,58,1
20509,53,26,19,19,18,12,91,46.0,264,10,0
20510,48,42,18,30,20,24,54,49.0,106,34,0
20511,52,34,28,32,22,12,85,51.0,719,95,1
20512,68,27,30,12,21,32,86,75.0,0,59,1
20513,60,21,15,20,14,23,96,84.0,431,78,1
20514,63,21,26,33,13,25,74,20.0,207,20,0
20515,81,47,21,36,40,12,90,59.0,42,91,1
20516,93,28,22,22,36,40,72,18.0,529,3,0
20517,89,43,16,29,16,19,50,0.0,262,6,0
20518,40,48,25,12,30,27,10,14.0,578,22,0
20519,82,44,15,28,28,32,17,41.0,966,35,0
20520,86,47,21,14,36,37,93,74.0,199,97,1
20521,96,38,29,33,16,14,69,84.0,778,53,1
20522,47,25,30,16,19,14,3,80.0,581,51,1
20523,69,48,22,38,27,17,61,26.0,310,1,0
